Unnamed: 0,slide,dataset,uid,final_label,dataset_uid,x,y,expert1_label,expert2_label,expert1_atypical,expert2_atypical,expert3_atypical,majority_atypical
305,034.tiff,MIDOG21,781,Atypical,MIDOG21_781.png,4494,4067,AMF segregation,AMF segregation,True,True,True,True
306,034.tiff,MIDOG21,786,Normal,MIDOG21_786.png,1906,4864,NMF prometaphase,NMF prometaphase,False,False,False,False
307,034.tiff,MIDOG21,787,Normal,MIDOG21_787.png,2394,4941,NMF prometaphase,NMF prometaphase,False,False,False,False
308,034.tiff,MIDOG21,788,Atypical,MIDOG21_788.png,3461,5063,AMF segregation,NMF metaphase,True,False,True,True
309,034.tiff,MIDOG21,789,Normal,MIDOG21_789.png,3806,5110,NMF metaphase,NMF metaphase,False,False,True,False
310,034.tiff,MIDOG21,790,Normal,MIDOG21_790.png,4721,4965,NMF metaphase,NMF metaphase,False,False,False,False
311,034.tiff,MIDOG21,791,Normal,MIDOG21_791.png,5214,5252,NMF metaphase,NMF metaphase,False,False,False,False
312,034.tiff,MIDOG21,793,Normal,MIDOG21_793.png,6369,4688,NMF metaphase,NMF metaphase,False,False,False,False
313,034.tiff,MIDOG21,794,Normal,MIDOG21_794.png,4575,5243,NMF prometaphase,AMF segregation,False,True,False,False
314,034.tiff,MIDOG21,795,Normal,MIDOG21_795.png,3676,2535,NMF prometaphase,NMF metaphase,False,False,False,False
315,034.tiff,MIDOG21,801,Normal,MIDOG21_801.png,2351,936,NMF prometaphase,NMF prometaphase,False,False,False,False
316,034.tiff,MIDOG21,802,Normal,MIDOG21_802.png,490,4373,NMF metaphase,NMF metaphase,False,False,False,False
317,034.tiff,MIDOG21,807,Normal,MIDOG21_807.png,2358,3786,NMF prometaphase,NMF prometaphase,False,False,False,False
318,034.tiff,MIDOG21,814,Normal,MIDOG21_814.png,3663,4042,NMF metaphase,NMF metaphase,False,False,False,False
319,034.tiff,MIDOG21,817,Normal,MIDOG21_817.png,1402,1850,NMF metaphase,NMF metaphase,False,False,True,False
320,035.tiff,MIDOG21,818,Normal,MIDOG21_818.png,5311,191,NMF prometaphase,NMF prometaphase,False,False,False,False
321,035.tiff,MIDOG21,825,Normal,MIDOG21_825.png,591,2993,NMF prometaphase,NMF prometaphase,False,False,False,False
322,035.tiff,MIDOG21,826,Normal,MIDOG21_826.png,3629,3401,NMF metaphase,NMF metaphase,False,False,False,False
323,035.tiff,MIDOG21,828,Atypical,MIDOG21_828.png,1619,4502,NMF metaphase,AMF segregation,False,True,True,True
324,035.tiff,MIDOG21,829,Normal,MIDOG21_829.png,3085,5361,NMF metaphase,NMF metaphase,False,False,False,False
325,035.tiff,MIDOG21,830,Normal,MIDOG21_830.png,1690,2152,NMF metaphase,NMF metaphase,False,False,False,False
326,035.tiff,MIDOG21,831,Normal,MIDOG21_831.png,3895,1545,NMF prometaphase,NMF prometaphase,False,False,False,False
327,036.tiff,MIDOG21,836,Atypical,MIDOG21_836.png,5902,1778,NMF metaphase,AMF segregation,False,True,True,True
328,036.tiff,MIDOG21,838,Normal,MIDOG21_838.png,432,2836,NMF prometaphase,NMF prometaphase,False,False,False,False
329,036.tiff,MIDOG21,840,Atypical,MIDOG21_840.png,4604,2912,AMF other,AMF other,True,True,True,True
330,036.tiff,MIDOG21,841,Normal,MIDOG21_841.png,6426,2471,NMF ring shape,NMF ring shape,False,False,False,False
331,036.tiff,MIDOG21,842,Normal,MIDOG21_842.png,322,3407,NMF prometaphase,NMF ring shape,False,False,False,False
332,036.tiff,MIDOG21,846,Atypical,MIDOG21_846.png,4970,4607,NMF prometaphase,AMF segregation,False,True,True,True
333,037.tiff,MIDOG21,852,Normal,MIDOG21_852.png,4514,2500,NMF prometaphase,NMF prometaphase,False,False,False,False
334,037.tiff,MIDOG21,854,Normal,MIDOG21_854.png,5557,4308,NMF prometaphase,NMF metaphase,False,False,False,False
335,038.tiff,MIDOG21,861,Normal,MIDOG21_861.png,5182,1453,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
336,038.tiff,MIDOG21,866,Normal,MIDOG21_866.png,954,2615,NMF metaphase,NMF metaphase,False,False,False,False
337,038.tiff,MIDOG21,870,Normal,MIDOG21_870.png,4793,3301,NMF prometaphase,NMF prometaphase,False,False,False,False
338,038.tiff,MIDOG21,871,Normal,MIDOG21_871.png,6329,3685,NMF metaphase,NMF metaphase,False,False,False,False
339,038.tiff,MIDOG21,872,Normal,MIDOG21_872.png,6331,3184,NMF prometaphase,NMF ring shape,False,False,False,False
340,038.tiff,MIDOG21,873,Normal,MIDOG21_873.png,1641,4603,NMF metaphase,NMF metaphase,False,False,False,False
341,038.tiff,MIDOG21,878,Normal,MIDOG21_878.png,2279,3331,NMF prometaphase,NMF prometaphase,False,False,False,False
342,039.tiff,MIDOG21,881,Normal,MIDOG21_881.png,857,652,NMF prometaphase,NMF metaphase,False,False,True,False
343,039.tiff,MIDOG21,882,Atypical,MIDOG21_882.png,3787,19,AMF other,NMF anaphase-telophase,True,False,True,True
344,039.tiff,MIDOG21,883,Normal,MIDOG21_883.png,5574,321,NMF prometaphase,NMF prometaphase,False,False,True,False
345,039.tiff,MIDOG21,884,Normal,MIDOG21_884.png,5649,379,NMF metaphase,NMF metaphase,False,False,True,False
346,039.tiff,MIDOG21,885,Normal,MIDOG21_885.png,6275,420,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
347,039.tiff,MIDOG21,886,Normal,MIDOG21_886.png,6167,433,NMF metaphase,NMF metaphase,False,False,False,False
348,039.tiff,MIDOG21,888,Atypical,MIDOG21_888.png,6892,59,AMF other,NMF metaphase,True,False,True,True
349,039.tiff,MIDOG21,889,Atypical,MIDOG21_889.png,2290,1043,AMF segregation,AMF segregation,True,True,True,True
350,039.tiff,MIDOG21,890,Normal,MIDOG21_890.png,2036,891,NMF metaphase,NMF prometaphase,False,False,False,False
351,039.tiff,MIDOG21,894,Normal,MIDOG21_894.png,3596,1063,NMF metaphase,NMF prometaphase,False,False,False,False
352,039.tiff,MIDOG21,895,Atypical,MIDOG21_895.png,4194,1294,AMF segregation,AMF segregation,True,True,True,True
353,039.tiff,MIDOG21,897,Normal,MIDOG21_897.png,350,1818,NMF prometaphase,NMF prometaphase,False,False,False,False
354,039.tiff,MIDOG21,898,Normal,MIDOG21_898.png,995,2272,NMF metaphase,NMF metaphase,False,False,True,False
355,039.tiff,MIDOG21,899,Normal,MIDOG21_899.png,1345,2062,NMF prometaphase,NMF prometaphase,False,False,False,False
356,039.tiff,MIDOG21,901,Normal,MIDOG21_901.png,2370,1629,NMF prometaphase,NMF prometaphase,False,False,False,False
357,039.tiff,MIDOG21,903,Normal,MIDOG21_903.png,4982,2077,NMF prometaphase,NMF metaphase,False,False,True,False
358,039.tiff,MIDOG21,904,Normal,MIDOG21_904.png,5157,2018,NMF prometaphase,NMF prometaphase,False,False,False,False
359,039.tiff,MIDOG21,905,Normal,MIDOG21_905.png,5727,1896,NMF prometaphase,NMF prometaphase,False,False,False,False
360,039.tiff,MIDOG21,908,Atypical,MIDOG21_908.png,6624,1764,AMF segregation,AMF segregation,True,True,True,True
361,039.tiff,MIDOG21,911,Normal,MIDOG21_911.png,1171,2752,NMF prometaphase,AMF segregation,False,True,False,False
362,039.tiff,MIDOG21,915,Normal,MIDOG21_915.png,3203,2829,NMF prometaphase,NMF prometaphase,False,False,False,False
363,039.tiff,MIDOG21,916,Normal,MIDOG21_916.png,4762,2794,NMF metaphase,NMF metaphase,False,False,False,False
364,039.tiff,MIDOG21,917,Normal,MIDOG21_917.png,5744,2648,NMF prometaphase,NMF prometaphase,False,False,False,False
365,039.tiff,MIDOG21,919,Atypical,MIDOG21_919.png,6199,3045,AMF other,NMF prometaphase,True,False,True,True
366,039.tiff,MIDOG21,921,Atypical,MIDOG21_921.png,6897,3018,AMF segregation,AMF segregation,True,True,True,True
367,039.tiff,MIDOG21,922,Atypical,MIDOG21_922.png,6880,3098,AMF other,NMF prometaphase,True,False,True,True
368,039.tiff,MIDOG21,924,Normal,MIDOG21_924.png,548,3405,NMF prometaphase,NMF prometaphase,False,False,False,False
369,039.tiff,MIDOG21,925,Normal,MIDOG21_925.png,1295,3462,NMF prometaphase,NMF prometaphase,False,False,False,False
370,039.tiff,MIDOG21,927,Atypical,MIDOG21_927.png,2033,3364,AMF other,NMF metaphase,True,False,True,True
371,039.tiff,MIDOG21,928,Atypical,MIDOG21_928.png,5296,3404,NMF anaphase-telophase,AMF bipolar assymetric,False,True,True,True
372,039.tiff,MIDOG21,929,Normal,MIDOG21_929.png,5307,3216,NMF metaphase,NMF metaphase,False,False,False,False
373,039.tiff,MIDOG21,930,Atypical,MIDOG21_930.png,5892,3822,AMF other,AMF segregation,True,True,True,True
374,039.tiff,MIDOG21,932,Normal,MIDOG21_932.png,333,4249,NMF prometaphase,NMF prometaphase,False,False,False,False
375,039.tiff,MIDOG21,933,Atypical,MIDOG21_933.png,1794,4549,AMF other,AMF other,True,True,True,True
376,039.tiff,MIDOG21,934,Normal,MIDOG21_934.png,2328,4200,NMF prometaphase,NMF prometaphase,False,False,False,False
377,039.tiff,MIDOG21,938,Atypical,MIDOG21_938.png,4847,4490,AMF other,AMF segregation,True,True,True,True
378,039.tiff,MIDOG21,941,Atypical,MIDOG21_941.png,7060,4520,AMF other,AMF other,True,True,True,True
379,039.tiff,MIDOG21,944,Atypical,MIDOG21_944.png,1563,5137,AMF other,AMF other,True,True,True,True
380,039.tiff,MIDOG21,946,Normal,MIDOG21_946.png,6246,4864,NMF prometaphase,NMF prometaphase,False,False,False,False
381,039.tiff,MIDOG21,948,Atypical,MIDOG21_948.png,6882,1235,AMF other,NMF prometaphase,True,False,True,True
382,039.tiff,MIDOG21,949,Normal,MIDOG21_949.png,4080,312,NMF metaphase,NMF metaphase,False,False,False,False
383,040.tiff,MIDOG21,955,Normal,MIDOG21_955.png,2293,764,NMF metaphase,NMF metaphase,False,False,False,False
384,040.tiff,MIDOG21,956,Normal,MIDOG21_956.png,262,519,NMF metaphase,NMF metaphase,False,False,True,False
385,040.tiff,MIDOG21,958,Normal,MIDOG21_958.png,6300,683,NMF anaphase-telophase,NMF anaphase-telophase,False,False,True,False
386,040.tiff,MIDOG21,962,Normal,MIDOG21_962.png,3818,1337,NMF prometaphase,NMF metaphase,False,False,False,False
387,040.tiff,MIDOG21,963,Atypical,MIDOG21_963.png,3856,1236,AMF other,AMF other,True,True,True,True
388,040.tiff,MIDOG21,964,Normal,MIDOG21_964.png,5072,1062,NMF prometaphase,NMF prometaphase,False,False,False,False
389,040.tiff,MIDOG21,966,Normal,MIDOG21_966.png,4858,1817,NMF metaphase,NMF metaphase,False,False,False,False
390,040.tiff,MIDOG21,968,Normal,MIDOG21_968.png,521,2809,NMF anaphase-telophase,NMF anaphase-telophase,False,False,True,False
391,040.tiff,MIDOG21,969,Normal,MIDOG21_969.png,2458,2521,NMF metaphase,NMF metaphase,False,False,False,False
392,040.tiff,MIDOG21,970,Atypical,MIDOG21_970.png,4734,3159,NMF anaphase-telophase,AMF bipolar assymetric,False,True,True,True
393,040.tiff,MIDOG21,974,Normal,MIDOG21_974.png,1268,4507,NMF prometaphase,NMF prometaphase,False,False,False,False
394,040.tiff,MIDOG21,977,Normal,MIDOG21_977.png,3657,4192,NMF metaphase,NMF metaphase,False,False,False,False
395,040.tiff,MIDOG21,978,Normal,MIDOG21_978.png,4613,4265,NMF prometaphase,NMF prometaphase,False,False,False,False
396,040.tiff,MIDOG21,979,Atypical,MIDOG21_979.png,6323,4266,NMF prometaphase,AMF segregation,False,True,True,True
397,040.tiff,MIDOG21,980,Normal,MIDOG21_980.png,448,5335,NMF metaphase,NMF metaphase,False,False,False,False
398,041.tiff,MIDOG21,1014,Normal,MIDOG21_1014.png,2851,3754,NMF metaphase,NMF metaphase,False,False,False,False
399,041.tiff,MIDOG21,1015,Normal,MIDOG21_1015.png,5877,3551,NMF metaphase,NMF metaphase,False,False,False,False
400,041.tiff,MIDOG21,1017,Normal,MIDOG21_1017.png,4690,4169,NMF metaphase,NMF metaphase,False,False,False,False
401,041.tiff,MIDOG21,1018,Normal,MIDOG21_1018.png,1294,4900,NMF prometaphase,NMF prometaphase,False,False,False,False
402,043.tiff,MIDOG21,1044,Atypical,MIDOG21_1044.png,3637,1478,AMF other,NMF ring shape,True,False,True,True
403,043.tiff,MIDOG21,1046,Normal,MIDOG21_1046.png,4560,2091,NMF metaphase,NMF metaphase,False,False,False,False
404,043.tiff,MIDOG21,1047,Normal,MIDOG21_1047.png,7052,1835,NMF prometaphase,NMF prometaphase,False,False,False,False
405,043.tiff,MIDOG21,1048,Atypical,MIDOG21_1048.png,58,2737,AMF other,NMF prometaphase,True,False,True,True
406,043.tiff,MIDOG21,1053,Normal,MIDOG21_1053.png,7065,3239,NMF prometaphase,NMF metaphase,False,False,False,False
407,045.tiff,MIDOG21,1065,Normal,MIDOG21_1065.png,2131,618,NMF prometaphase,NMF prometaphase,False,False,False,False
408,045.tiff,MIDOG21,1068,Normal,MIDOG21_1068.png,507,3709,NMF prometaphase,NMF metaphase,False,False,False,False
409,045.tiff,MIDOG21,1070,Normal,MIDOG21_1070.png,6819,3666,NMF prometaphase,NMF prometaphase,False,False,False,False
410,045.tiff,MIDOG21,1073,Normal,MIDOG21_1073.png,1499,3614,NMF anaphase-telophase,NMF metaphase,False,False,False,False
411,045.tiff,MIDOG21,1074,Normal,MIDOG21_1074.png,2288,2237,NMF metaphase,NMF prometaphase,False,False,False,False
412,046.tiff,MIDOG21,1079,Normal,MIDOG21_1079.png,5396,1456,NMF prometaphase,NMF prometaphase,False,False,True,False
413,046.tiff,MIDOG21,1083,Atypical,MIDOG21_1083.png,2335,5061,AMF bipolar assymetric,NMF prometaphase,True,False,True,True
414,046.tiff,MIDOG21,1085,Normal,MIDOG21_1085.png,3630,5007,NMF prometaphase,NMF prometaphase,False,False,False,False
415,046.tiff,MIDOG21,1086,Normal,MIDOG21_1086.png,701,4636,NMF prometaphase,NMF metaphase,False,False,False,False
416,047.tiff,MIDOG21,1091,Atypical,MIDOG21_1091.png,1383,317,AMF segregation,AMF segregation,True,True,True,True
417,047.tiff,MIDOG21,1095,Normal,MIDOG21_1095.png,1716,2129,NMF anaphase-telophase,AMF bipolar assymetric,False,True,False,False
418,047.tiff,MIDOG21,1096,Normal,MIDOG21_1096.png,2921,1962,NMF anaphase-telophase,NMF anaphase-telophase,False,False,True,False
419,047.tiff,MIDOG21,1099,Atypical,MIDOG21_1099.png,4867,2219,AMF other,AMF other,True,True,True,True
420,047.tiff,MIDOG21,1100,Normal,MIDOG21_1100.png,6629,1806,NMF prometaphase,NMF prometaphase,False,False,False,False
421,047.tiff,MIDOG21,1105,Normal,MIDOG21_1105.png,4983,3561,NMF prometaphase,NMF prometaphase,False,False,False,False
422,047.tiff,MIDOG21,1106,Normal,MIDOG21_1106.png,7021,3443,NMF prometaphase,NMF prometaphase,False,False,False,False
423,047.tiff,MIDOG21,1108,Atypical,MIDOG21_1108.png,1758,4402,AMF multipolar,AMF other,True,True,True,True
432,050.tiff,MIDOG21,1144,Normal,MIDOG21_1144.png,1026,315,NMF metaphase,NMF metaphase,False,False,False,False
433,050.tiff,MIDOG21,1145,Atypical,MIDOG21_1145.png,783,377,NMF anaphase-telophase,AMF other,False,True,True,True
434,050.tiff,MIDOG21,1146,Normal,MIDOG21_1146.png,3593,312,NMF metaphase,NMF metaphase,False,False,False,False
435,050.tiff,MIDOG21,1147,Normal,MIDOG21_1147.png,6829,161,NMF metaphase,NMF metaphase,False,False,False,False
436,050.tiff,MIDOG21,1148,Normal,MIDOG21_1148.png,1134,1119,NMF metaphase,NMF metaphase,False,False,False,False
437,050.tiff,MIDOG21,1151,Atypical,MIDOG21_1151.png,1394,2303,AMF segregation,AMF segregation,True,True,True,True
438,050.tiff,MIDOG21,1152,Normal,MIDOG21_1152.png,1282,2078,NMF prometaphase,NMF metaphase,False,False,False,False
439,050.tiff,MIDOG21,1154,Normal,MIDOG21_1154.png,1290,1729,NMF metaphase,NMF metaphase,False,False,False,False
440,050.tiff,MIDOG21,1158,Normal,MIDOG21_1158.png,2245,2957,NMF prometaphase,NMF prometaphase,False,False,False,False
441,050.tiff,MIDOG21,1160,Atypical,MIDOG21_1160.png,345,3854,AMF segregation,AMF segregation,True,True,True,True
442,050.tiff,MIDOG21,1162,Normal,MIDOG21_1162.png,2548,3406,NMF prometaphase,NMF prometaphase,False,False,False,False
443,050.tiff,MIDOG21,1164,Normal,MIDOG21_1164.png,5460,3749,NMF prometaphase,NMF prometaphase,False,False,False,False
444,050.tiff,MIDOG21,1165,Normal,MIDOG21_1165.png,4931,3133,NMF metaphase,NMF metaphase,False,False,False,False
445,050.tiff,MIDOG21,1168,Atypical,MIDOG21_1168.png,1373,3986,AMF segregation,AMF segregation,True,True,True,True
446,050.tiff,MIDOG21,1170,Atypical,MIDOG21_1170.png,2044,5209,AMF other,AMF other,True,True,False,True
447,050.tiff,MIDOG21,1171,Atypical,MIDOG21_1171.png,5379,5173,NMF anaphase-telophase,AMF segregation,False,True,True,True
448,050.tiff,MIDOG21,1172,Normal,MIDOG21_1172.png,6076,3648,NMF prometaphase,NMF prometaphase,False,False,False,False
449,050.tiff,MIDOG21,1173,Normal,MIDOG21_1173.png,6679,3562,NMF prometaphase,NMF anaphase-telophase,False,False,True,False
450,050.tiff,MIDOG21,1175,Normal,MIDOG21_1175.png,6128,1662,NMF prometaphase,NMF prometaphase,False,False,False,False
451,054.tiff,MIDOG21,1200,Normal,MIDOG21_1200.png,4309,1325,NMF prometaphase,NMF prometaphase,False,False,True,False
452,054.tiff,MIDOG21,1203,Normal,MIDOG21_1203.png,2056,3270,NMF metaphase,NMF metaphase,False,False,False,False
453,054.tiff,MIDOG21,1204,Normal,MIDOG21_1204.png,154,4906,NMF prometaphase,NMF prometaphase,False,False,False,False
454,054.tiff,MIDOG21,1205,Atypical,MIDOG21_1205.png,6154,5091,AMF other,NMF prometaphase,True,False,True,True
455,054.tiff,MIDOG21,1206,Normal,MIDOG21_1206.png,6524,4804,NMF prometaphase,NMF prometaphase,False,False,True,False
456,054.tiff,MIDOG21,1207,Normal,MIDOG21_1207.png,4043,4914,NMF prometaphase,NMF prometaphase,False,False,False,False
457,054.tiff,MIDOG21,1208,Normal,MIDOG21_1208.png,2084,3230,NMF prometaphase,NMF prometaphase,False,False,False,False
458,055.tiff,MIDOG21,1227,Normal,MIDOG21_1227.png,550,25,NMF anaphase-telophase,NMF metaphase,False,False,False,False
459,055.tiff,MIDOG21,1229,Normal,MIDOG21_1229.png,3250,141,NMF metaphase,NMF metaphase,False,False,False,False
460,055.tiff,MIDOG21,1231,Normal,MIDOG21_1231.png,4666,1679,NMF metaphase,NMF metaphase,False,False,False,False
461,056.tiff,MIDOG21,1239,Normal,MIDOG21_1239.png,6664,2316,NMF metaphase,NMF metaphase,False,False,False,False
462,056.tiff,MIDOG21,1242,Atypical,MIDOG21_1242.png,3336,2851,NMF metaphase,AMF segregation,False,True,True,True
463,056.tiff,MIDOG21,1244,Normal,MIDOG21_1244.png,3420,2400,NMF prometaphase,NMF prometaphase,False,False,False,False
464,056.tiff,MIDOG21,1246,Normal,MIDOG21_1246.png,6535,3748,NMF metaphase,NMF metaphase,False,False,False,False
465,056.tiff,MIDOG21,1247,Normal,MIDOG21_1247.png,6342,3517,NMF metaphase,NMF metaphase,False,False,False,False
466,056.tiff,MIDOG21,1250,Normal,MIDOG21_1250.png,6338,4411,NMF metaphase,NMF metaphase,False,False,False,False
467,056.tiff,MIDOG21,1253,Normal,MIDOG21_1253.png,4934,4726,NMF prometaphase,NMF prometaphase,False,False,False,False
468,056.tiff,MIDOG21,1280,Normal,MIDOG21_1280.png,6296,4369,NMF prometaphase,NMF prometaphase,False,False,False,False
469,057.tiff,MIDOG21,1330,Normal,MIDOG21_1330.png,1013,256,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
470,057.tiff,MIDOG21,1334,Normal,MIDOG21_1334.png,1079,1508,NMF anaphase-telophase,AMF bipolar assymetric,False,True,False,False
471,057.tiff,MIDOG21,1339,Normal,MIDOG21_1339.png,2916,2929,NMF metaphase,NMF metaphase,False,False,False,False
472,057.tiff,MIDOG21,1340,Normal,MIDOG21_1340.png,3369,3443,NMF prometaphase,NMF prometaphase,False,False,False,False
473,057.tiff,MIDOG21,1347,Atypical,MIDOG21_1347.png,5926,5059,AMF segregation,AMF other,True,True,True,True
474,057.tiff,MIDOG21,1352,Normal,MIDOG21_1352.png,4986,2292,NMF metaphase,NMF metaphase,False,False,False,False
475,057.tiff,MIDOG21,1364,Normal,MIDOG21_1364.png,3318,3691,NMF prometaphase,NMF prometaphase,False,False,False,False
476,058.tiff,MIDOG21,1379,Atypical,MIDOG21_1379.png,5381,689,AMF segregation,AMF segregation,True,True,False,True
477,058.tiff,MIDOG21,1380,Atypical,MIDOG21_1380.png,4726,614,AMF segregation,AMF segregation,True,True,True,True
478,058.tiff,MIDOG21,1382,Normal,MIDOG21_1382.png,4090,2021,NMF metaphase,NMF metaphase,False,False,False,False
479,058.tiff,MIDOG21,1383,Normal,MIDOG21_1383.png,4121,1676,NMF prometaphase,NMF metaphase,False,False,False,False
480,058.tiff,MIDOG21,1387,Normal,MIDOG21_1387.png,5954,2697,NMF metaphase,NMF metaphase,False,False,False,False
481,058.tiff,MIDOG21,1388,Normal,MIDOG21_1388.png,1574,3572,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
482,058.tiff,MIDOG21,1389,Normal,MIDOG21_1389.png,1031,4661,NMF prometaphase,NMF prometaphase,False,False,False,False
483,058.tiff,MIDOG21,1391,Normal,MIDOG21_1391.png,5563,3986,NMF prometaphase,NMF prometaphase,False,False,False,False
484,058.tiff,MIDOG21,1394,Atypical,MIDOG21_1394.png,4832,4628,NMF metaphase,AMF segregation,False,True,True,True
485,058.tiff,MIDOG21,1395,Normal,MIDOG21_1395.png,6176,3907,NMF prometaphase,NMF prometaphase,False,False,False,False
486,058.tiff,MIDOG21,1396,Normal,MIDOG21_1396.png,1209,5180,NMF prometaphase,NMF prometaphase,False,False,False,False
487,058.tiff,MIDOG21,1399,Normal,MIDOG21_1399.png,2318,85,NMF prometaphase,NMF prometaphase,False,False,False,False
488,058.tiff,MIDOG21,1400,Normal,MIDOG21_1400.png,2284,4954,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
489,059.tiff,MIDOG21,1410,Normal,MIDOG21_1410.png,258,276,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
490,059.tiff,MIDOG21,1411,Normal,MIDOG21_1411.png,4249,703,NMF prometaphase,NMF prometaphase,False,False,False,False
